tracking_id_raw,shipment_id_raw,carrier_payload_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
TRK-76348147,SHP-00000037,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1739532600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740306600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740558600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740565800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-66550659,SHP-00000038,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1739611800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740558600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741069800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741077000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-48045845,SHP-00000039,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1739773800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740807000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-005"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740972600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740979800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-02 01:04:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-41791993,SHP-00000040,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1739849400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740969000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741048200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741055400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:33:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-55347247,SHP-00000041,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1739957400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740904200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741156200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741163400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-20605688,SHP-00000042,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740299400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1740987000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741930200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741937400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-65260769,SHP-00000043,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740299400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741246200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741325400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741332600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-92280642,SHP-00000044,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740310200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741602600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742891400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742898600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:51:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-90587696,SHP-00000045,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740637800, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741325400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741491000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741498200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-55062043,SHP-00000046,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740900600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741501800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741667400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1741674600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-89135362,SHP-00000047,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1740900600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742279400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742790600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742797800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-74339275,SHP-00000048,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741059000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742697000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743035400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743042600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-93176622,SHP-00000049,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741242600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742275800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-007"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742527800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742535000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:51:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-69146961,SHP-00000050,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741347000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742034600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-007"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742286600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742293800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:44:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-31796368,SHP-00000051,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741415400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742448600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742527800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742535000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-64013259,SHP-00000052,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741581000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1742355000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743643800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743651000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:57:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-60590422,SHP-00000053,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1741775400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743067800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743147000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743154200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-24 02:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-88171050,SHP-00000054,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742009400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743129000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743467400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743474600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:17:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-52961707,SHP-00000055,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742207400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743154200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743579000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743586200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:44:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-81489020,SHP-00000056,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742373000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743319800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-003"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743399000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743406200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:20:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-92582799,SHP-00000057,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742470200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744194600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744281000, ""event"": ""CUSTOMS_HOLD"", ""location"": ""Transshipment Hub"", ""exception_code"": ""CUSTOMS_HOLD""}, {""epoch_time"": 1744626600, ""event"": ""CUSTOMS_CLEARED"", ""location"": ""Transshipment Hub"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744705800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744713000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-56050260,SHP-00000058,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742445000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743219000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743384600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743391800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-DEL-02"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-89445758,SHP-00000059,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742441400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743647400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743733800, ""event"": ""CUSTOMS_HOLD"", ""location"": ""Transshipment Hub"", ""exception_code"": ""CUSTOMS_HOLD""}, {""epoch_time"": 1743820200, ""event"": ""CUSTOMS_CLEARED"", ""location"": ""Transshipment Hub"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743726600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743733800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:57:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-96029861,SHP-00000060,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742535000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744000200, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-008"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744597800, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744605000, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-62514763,SHP-00000061,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742625000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743831000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-007"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744169400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744176600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-13027289,SHP-00000062,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742711400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743571800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743737400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743744600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-38595671,SHP-00000063,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742812200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743845400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-001"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744356600, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744363800, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-BLR-04"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-39810621,SHP-00000064,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742801400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743575400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744000200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744007400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:11:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-54618797,SHP-00000065,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742902200, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744021800, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-004"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744187400, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744194600, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-26209551,SHP-00000066,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742873400, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744338600, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744677000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744684200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-LKO-01"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 02:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-96148277,SHP-00000067,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742967000, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744173000, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744252200, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744259400, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 00:21:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
TRK-12601782,SHP-00000068,"{""status"": ""DELIVERED"", ""events"": [{""epoch_time"": 1742988600, ""event"": ""PO_CONFIRMED"", ""location"": ""Supplier ERP"", ""exception_code"": ""NONE""}, {""epoch_time"": 1743935400, ""event"": ""SUPPLIER_HANDOVER"", ""location"": ""SUP-002"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744533000, ""event"": ""DESTINATION_ARRIVAL"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}, {""epoch_time"": 1744540200, ""event"": ""DOCK_RECEIVED"", ""location"": ""WH-MUM-03"", ""exception_code"": ""NONE""}]}",PROJECT44_API,2025-01-01 01:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_CARRIER_TELEMETRY
