po_id_raw,po_line_raw,po_date_raw,supplier_id_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,unit_cost_foreign_raw,currency_code_raw,expected_delivery_date_raw,supplier_promised_ship_date_raw,status_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
PO-00000375,1,2025-12-28 16:00:00,SUP-005,SKU-0068,WH-BLR-04,415,75.57,EUR,2026-01-16 16:00:00,2026-01-13 16:00:00,CLOSED,SAP_ARIBA,2025-12-28 17:28:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000376,1,2025-12-29 14:00:00,SUP-004,SKU-0034,WH-BLR-04,548,141.16,AED,2026-01-25 14:00:00,2026-01-16 14:00:00,CLOSED,SAP_ARIBA,2025-12-29 15:59:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000377,1,2025-12-30 11:00:00,SUP-004,SKU-0047,WH-LKO-01,351,66.57,AED,2026-01-26 11:00:00,2026-01-15 11:00:00,CANCELLED,SAP_ARIBA,2025-12-30 12:43:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000378,1,2026-01-04 15:00:00,SUP-006,SKU-0010,WH-LKO-01,277,116.69,USD,2026-01-25 15:00:00,2026-01-18 15:00:00,CLOSED,SAP_ARIBA,2026-01-04 17:03:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000379,1,2026-01-08 14:00:00,SUP-004,SKU-0033,WH-MUM-03,564,119.68,USD,2026-01-28 14:00:00,2026-01-17 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-01-08 15:50:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000380,1,2026-01-10T10:00:00Z,SUP-006,SKU-0028,WH-DEL-02,291,110.31,USD,2026-01-25 10:00:00,2026-01-19 10:00:00,CLOSED,SAP_ARIBA,2026-01-10 12:07:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000381,1,2026-01-11 15:00:00,SUP-007,SKU-0109,WH-LKO-01,508,34.81,SGD,2026-02-06 15:00:00,2026-01-23 15:00:00,CLOSED,SAP_ARIBA,2026-01-11 15:44:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000382,1,2026-01-14 15:00:00,SUP-003,SKU-0035,WH-LKO-01,370,145.69,AED,2026-02-01 15:00:00,2026-01-25 15:00:00,CLOSED,SAP_ARIBA,2026-01-14 17:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000383,1,2026-01-15T10:00:00Z,SUP-003,SKU-0012,WH-BLR-04,468,31.31,EUR,2026-02-05 10:00:00,2026-01-27 10:00:00,CLOSED,SAP_ARIBA,2026-01-15 11:48:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000384,1,2026-01-15 16:00:00,SUP-007,SKU-0060,WH-DEL-02,529,41.57,SGD,1770028200,2026-01-24 16:00:00,CLOSED,SAP_ARIBA,2026-01-15 18:55:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000385,1,2026-01-19 10:00:00,SUP-004,SKU-0099,WH-MUM-03,365,100.80,USD,2026-02-09 10:00:00,2026-02-04 10:00:00,CLOSED,SAP_ARIBA,2026-01-19 11:26:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000386,1,2026-01-21 14:00:00,SUP-001,SKU-0082,WH-MUM-03,449,38.12,AED,2026-02-09 14:00:00,2026-02-06 14:00:00,CLOSED,SAP_ARIBA,2026-01-21 14:45:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000387,1,2026-01-24 08:00:00,SUP-006,SKU-0031,WH-DEL-02,431,148.83,EUR,2026-02-11 08:00:00,2026-02-03 08:00:00,CLOSED,SAP_ARIBA,2026-01-24 10:38:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000388,1,2026-01-24 14:00:00,SUP-004,SKU-0132,WH-MUM-03,381,100.09,SGD,2026-02-19 14:00:00,11/02/2026,CLOSED,SAP_ARIBA,2026-01-24 16:01:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000389,1,2026-01-26T10:00:00+05:30,SUP-003,SKU-0028,WH-LKO-01,601,106.14,USD,2026-02-12 10:00:00,2026-02-06 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-01-26 10:17:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000390,1,2026-01-28 08:00:00,SUP-007,SKU-0093,WH-MUM-03,422,78.88,SGD,2026-02-15 08:00:00,2026-02-10 08:00:00,CLOSED,SAP_ARIBA,2026-01-28 09:44:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000391,1,2026-01-30 11:00:00,SUP-005,SKU-0069,WH-LKO-01,420,133.11,EUR,2026-02-23 11:00:00,2026-02-11 11:00:00,OPEN,SAP_ARIBA,2026-01-30 13:20:00,2026-08-05 02:59:59,BATCH_202601_RAW_PURCHASE_ORDERS
PO-00000392,1,2026-02-02 12:00:00,SUP-005,SKU-0069,WH-DEL-02,371,131.39,EUR,2026-02-20 12:00:00,11/02/2026,OPEN,SAP_ARIBA,2026-02-02 12:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000393,1,2026-02-06 12:00:00,SUP-004,SKU-0099,WH-MUM-03,444,100.80,USD,2026-02-24 12:00:00,2026-02-22 12:00:00,CLOSED,SAP_ARIBA,2026-02-06 13:08:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000394,1,2026-02-07 10:00:00,SUP-003,SKU-0012,WH-BLR-04,369,31.31,EUR,2026-02-24 10:00:00,2026-02-19 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-02-07 12:41:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000395,1,2026-02-07 10:00:00,SUP-007,SKU-0109,WH-LKO-01,492,34.81,SGD,2026-03-01 10:00:00,2026-02-19 10:00:00,CLOSED,SAP_ARIBA,2026-02-07 10:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
N/A,1,2026-02-07 16:00:00,SUP-004,SKU-0133,WH-DEL-02,513,16.79,USD,2026-02-28 16:00:00,2026-02-19 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-02-07 17:41:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000397,1,2026-02-09 09:00:00,SUP-001,SKU-0082,WH-MUM-03,460,38.12,AED,2026-03-08 09:00:00,2026-02-25 09:00:00,CLOSED,SAP_ARIBA,2026-02-09 10:48:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000398,1,2026-02-09 13:00:00,SUP-003,SKU-0090,WH-LKO-01,333,100.72,EUR,2026-02-23 13:00:00,2026-02-20 13:00:00,CLOSED,SAP_ARIBA,2026-02-09 14:17:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000399,1,2026-02-12 16:00:00,SUP-001,SKU-0030,WH-LKO-01,455,151.03,EUR,2026-03-02 16:00:00,2026-02-27 16:00:00,CLOSED,SAP_ARIBA,2026-02-16 16:21:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000400,1,2026-02-12 12:00:00,SUP-006,SKU-0031,WH-DEL-02,515,148.83,EUR,2026-02-24 12:00:00,2026-02-22 12:00:00,CLOSED,SAP_ARIBA,2026-02-12 13:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000401,1,2026-02-12 08:00:00,SUP-002,SKU-0136,WH-LKO-01,425,106.76,USD,2026-02-27 08:00:00,2026-02-21 08:00:00,CLOSED,SAP_ARIBA,2026-02-12 09:10:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000402,1,2026-02-13 08:00:00,SUP-001,SKU-0032,WH-BLR-04,499,78.38,USD,2026-03-02 08:00:00,2026-02-25 08:00:00,CLOSED,SAP_ARIBA,2026-02-13 10:57:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000403,1,2026-02-14 09:00:00,SUP-003,SKU-0065,WH-LKO-01,487,55.41,EUR,2026-03-02 09:00:00,2026-02-25 09:00:00,CLOSED,SAP_ARIBA,2026-02-14 10:38:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000404,1,2026-02-15 14:00:00,SUP-001,SKU-0039,WH-MUM-03,384,59.76,EUR,2026-02-28 14:00:00,2026-02-25 14:00:00,CLOSED,SAP_ARIBA,2026-02-15 15:15:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000405,1,2026-02-16 16:00:00,SUP-003,SKU-0016,WH-MUM-03,391,89.12,SGD,2026-03-14 16:00:00,2026-03-05 16:00:00,CLOSED,SAP_ARIBA,2026-02-16 17:16:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000406,1,2026-02-16 14:00:00,SUP-002,SKU-0026,WH-MUM-03,375,30.07,USD,2026-03-10 14:00:00,2026-03-05 14:00:00,CLOSED,SAP_ARIBA,2026-02-16 14:47:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000407,1,2026-02-16 15:00:00,SUP-004,SKU-0132,WH-MUM-03,425,100.09,SGD,2026-03-31 15:00:00,2026-03-06 15:00:00,CLOSED,SAP_ARIBA,2026-02-16 15:53:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000408,1,2026-02-18 15:00:00,SUP-004,SKU-0047,WH-DEL-02,363,65.82,AED,2026-03-21 15:00:00,2026-03-05 15:00:00,CLOSED,SAP_ARIBA,2026-02-18 15:54:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000409,1,2026-02-24 13:00:00,SUP-006,SKU-0061,WH-LKO-01,291,122.29,EUR,2026-03-19 13:00:00,2026-03-14 13:00:00,OPEN,SAP_ARIBA,2026-02-24 15:16:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000410,1,2026-02-25 09:00:00,SUP-003,SKU-0007,WH-BLR-04,332,14.04,SGD,2026-03-10 09:00:00,2026-03-08 09:00:00,CLOSED,SAP_ARIBA,2026-02-25 09:01:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000411,1,2026-02-28 08:00:00,SUP-001,SKU-0020,WH-LKO-01,432,118.31,EUR,2026-03-11 08:00:00,2026-03-09 08:00:00,CLOSED,SAP_ARIBA,2026-03-11 10:10:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000412,1,2026-02-28 16:00:00,SUP-006,SKU-0117,WH-BLR-04,464,105.66,EUR,2026-03-16 16:00:00,2026-03-13 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-02-28 18:29:00,2026-08-05 02:59:59,BATCH_202602_RAW_PURCHASE_ORDERS
PO-00000413,1,2026-03-01 14:00:00,SUP-001,SKU-0039,WH-MUM-03,339,59.76,EUR,2026-03-15 14:00:00,1773217800,CLOSED,SAP_ARIBA,2026-03-01 15:58:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000414,1,2026-03-02 15:00:00,SUP-001,SKU-0030,WH-LKO-01,455,151.03,EUR,2026-03-27 15:00:00,2026-03-17 15:00:00,CLOSED,SAP_ARIBA,2026-03-02 16:54:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000415,1,2026-03-04 10:00:00,SUP-001,SKU-0032,WH-BLR-04,450,78.38,USD,2026-03-22 10:00:00,2026-03-16 10:00:00,CLOSED,SAP_ARIBA,2026-03-04 12:27:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000416,1,2026-03-04 15:00:00,SUP-002,SKU-0131,WH-BLR-04,356,155.39,USD,2026-03-22 15:00:00,2026-03-16 15:00:00,CLOSED,SAP_ARIBA,2026-03-04 15:48:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000417,1,2026-03-07 10:00:00,SUP-003,SKU-0016,WH-MUM-03,479,89.12,SGD,2026-03-29 10:00:00,2026-03-24 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-03-07 12:17:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000418,1,2026-03-10 15:00:00,SUP-003,SKU-0007,WH-BLR-04,272,14.04,SGD,2026-03-26 15:00:00,2026-03-21 15:00:00,CLOSED,SAP_ARIBA,2026-03-10 16:11:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000419,1,2026-03-10 11:00:00,SUP-006,SKU-0021,WH-LKO-01,330,117.33,SGD,2026-03-30 11:00:00,2026-03-25 11:00:00,OPEN,SAP_ARIBA,2026-03-10 12:10:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000420,1,2026-03-10 11:00:00,SUP-002,SKU-0026,WH-MUM-03,357,30.07,USD,2026-03-31 11:00:00,2026-03-27 11:00:00,CLOSED,SAP_ARIBA,2026-03-10 13:53:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000421,1,2026-03-10 13:00:00,SUP-004,SKU-0132,WH-BLR-04,521,97.52,SGD,2026-03-29 13:00:00,2026-03-25 13:00:00,CLOSED,SAP_ARIBA,2026-03-10 14:37:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000422,1,2026-03-11 09:00:00,SUP-001,SKU-0020,WH-LKO-01,518,118.31,EUR,2026-03-24 09:00:00,2026-03-20 09:00:00,CLOSED,SAP_ARIBA,2026-03-11 10:23:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000423,1,2026-03-11 15:00:00,SUP-001,SKU-0058,WH-BLR-04,427,41.42,USD,2026-04-03 15:00:00,2026-03-29 15:00:00,CLOSED,SAP_ARIBA,2026-03-11 15:25:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000424,1,2026-03-13 08:00:00,SUP-003,SKU-0052,WH-MUM-03,359,39.81,AED,2026-03-24 08:00:00,2026-03-22 08:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-03-13 09:51:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000425,1,03-15-2026,SUP-005,SKU-0069,WH-BLR-04,460,138.75,EUR,2026-04-04 14:00:00,2026-03-29 14:00:00,CLOSED,SAP_ARIBA,2026-03-15 14:43:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000426,1,2026-03-20 09:00:00,SUP-004,SKU-0047,WH-DEL-02,321,65.82,AED,2026-04-10 09:00:00,2026-04-04 09:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-03-20 09:59:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000427,1,2026-03-22 10:00:00,SUP-002,SKU-0111,WH-BLR-04,486,43.10,EUR,2026-04-05 10:00:00,2026-04-03 10:00:00,CLOSED,SAP_ARIBA,2026-03-22 11:58:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000428,1,2026-03-27 15:00:00,SUP-005,SKU-0135,WH-MUM-03,480,65.06,EUR,2026-04-11 15:00:00,2026-04-08 15:00:00,CLOSED,SAP_ARIBA,2026-03-27 15:13:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000429,1,2026-03-28 16:00:00,SUP-007,SKU-0087,WH-MUM-03,408,145.10,USD,2026-04-29 16:00:00,2026-04-14 16:00:00,CLOSED,SAP_ARIBA,2026-04-20 16:19:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000430,1,2026-03-31 08:00:00,SUP-004,SKU-0132,WH-BLR-04,502,97.52,SGD,2026-04-24 08:00:00,2026-04-15 08:00:00,CLOSED,SAP_ARIBA,2026-03-31 09:47:00,2026-08-05 02:59:59,BATCH_202603_RAW_PURCHASE_ORDERS
PO-00000431,1,2026-04-04 16:00:00,SUP-005,SKU-0069,WH-BLR-04,602,138.75,EUR,2026-04-22 16:00:00,2026-04-18 16:00:00, CLOSED ,SAP_ARIBA,2026-04-04 16:11:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000432,1,2026-04-05 11:00:00,sup-001,SKU-0058,WH-BLR-04,520,41.42,USD,2026-04-27 11:00:00,2026-04-23 11:00:00, PARTIALLY_RECEIVED ,SAP_ARIBA,2026-04-05 11:27:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000433,1,2026-04-05 12:00:00,SUP-001,SKU-0119,WH-LKO-01,465,88.97,EUR,2026-04-25 12:00:00,2026-04-23 12:00:00,CLOSED,SAP_ARIBA,2026-04-05 13:21:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000434,1,2026-04-05T08:00:00+05:30,SUP-005,SKU-0137,WH-MUM-03,524,146.49,AED,2026-04-19 08:00:00,2026-04-14 08:00:00,CLOSED,SAP_ARIBA,2026-04-05 10:23:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000435,1,2026-04-06 08:00:00,SUP-002,SKU-0111,WH-BLR-04,448,43.10,EUR,2026-04-26 08:00:00,2026-04-18 08:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-04-06 09:51:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000436,1,2026-04-07 12:00:00,SUP-005,SKU-0149,WH-MUM-03,372,137.68,EUR,2026-04-21 12:00:00,2026-04-17 12:00:00,CLOSED,SAP_ARIBA,2026-04-07 13:27:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000437,1,2026-04-09 12:00:00,SUP-005,SKU-0051,WH-BLR-04,491,132.90,USD,2026-04-23 12:00:00,2026-04-20 12:00:00,CLOSED,SAP_ARIBA,2026-04-09 13:24:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000438,1,2026-04-09 13:00:00,SUP-008,SKU-0081,WH-BLR-04,297,110.51,EUR,2026-05-06 13:00:00,2026-04-23 13:00:00,OPEN,SAP_ARIBA,2026-04-09 15:34:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000439,1,2026-04-10 13:00:00,SUP-002,SKU-0003,WH-BLR-04,487,36.72,AED,2026-04-27 13:00:00,2026-04-21 13:00:00,CLOSED,SAP_ARIBA,2026-04-15 14:38:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000440,1,2026-04-10 15:00:00,SUP-007,SKU-0093,WH-BLR-04,483,80.92,SGD,2026-05-06 15:00:00,2026-04-19 15:00:00,CLOSED,SAP_ARIBA,2026-04-10 15:19:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000441,1,2026-04-11 16:00:00,SUP-005,sku-0135,WH-MUM-03,635,65.06,EUR,2026-04-27 16:00:00,2026-04-23 16:00:00,CLOSED,SAP_ARIBA,2026-04-11 16:09:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000442,1,2026-04-13 12:00:00,SUP-001,SKU-0039,WH-BLR-04,475,59.30,EUR,2026-04-28 12:00:00,2026-04-25 12:00:00,CANCELLED,SAP_ARIBA,2026-04-13 12:01:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000443,1,2026-04-13 13:00:00,SUP-003,SKU-0096,WH-BLR-04,439,15.94,SGD,2026-04-29 13:00:00,2026-04-25 13:00:00,CLOSED,SAP_ARIBA,2026-04-13 13:29:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
 PO-00000444 ,1,2026-04-14 08:00:00,SUP-001,SKU-0039,WH-BLR-04,514,59.30,EUR,2026-04-30 08:00:00,2026-04-26 08:00:00,CLOSED,SAP_ARIBA,2026-04-14 08:54:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
N/A,1,2026-04-15 09:00:00,SUP-001,SKU-0038,WH-DEL-02,589,134.59,SGD,2026-05-04 09:00:00,2026-04-30 09:00:00,CLOSED,SAP_ARIBA,2026-04-15 11:50:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000446,1,2026-04-19 13:00:00,SUP-002,SKU-0142,WH-DEL-02,378,14.32,SGD,2026-05-06 13:00:00,2026-05-01 13:00:00,CLOSED,SAP_ARIBA,2026-04-19 14:07:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000447,1,2026-04-20 08:00:00,SUP-007,SKU-0064,WH-MUM-03,390,95.41,USD,2026-05-14 08:00:00,2026-05-04 08:00:00,CLOSED,SAP_ARIBA,2026-04-20 08:02:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000448,1,2026-04-20 12:00:00,SUP-005,SKU-0085,WH-DEL-02,372,83.10,SGD,2026-05-06 12:00:00,2026-05-01 12:00:00,CLOSED,SAP_ARIBA,2026-04-20 12:34:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000449,1,2026-04-22 10:00:00,SUP-005,SKU-0149,WH-MUM-03,439,137.68,EUR,2026-05-11 10:00:00,2026-05-02 10:00:00,CLOSED,SAP_ARIBA,2026-04-22 12:10:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000450,1,2026-04-24 10:00:00,SUP-005,SKU-0137,WH-MUM-03,630,146.49,AED,2026-05-10 10:00:00,2026-05-03 10:00:00,CLOSED,SAP_ARIBA,2026-04-24 11:57:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000451,1,2026-04-25 09:00:00,SUP-007,SKU-0101,WH-MUM-03,433,161.37,AED,2026-05-13 09:00:00,2026-05-09 09:00:00,CLOSED,SAP_ARIBA,2026-04-25 09:33:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000452,1,2026-04-28 12:00:00,SUP-005,SKU-0014,WH-DEL-02,296,117.26,SGD,2026-05-15 12:00:00,2026-05-08T12:00:00Z,CLOSED,SAP_ARIBA,2026-04-28 14:26:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000453,1,2026-04-28 09:00:00,SUP-007,SKU-0087,WH-MUM-03,390,145.10,USD,2026-05-18 09:00:00,2026-05-15 09:00:00,CLOSED,SAP_ARIBA,2026-04-28 10:31:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000454,1,2026-04-29 09:00:00,SUP-002,SKU-0003,WH-BLR-04,640,36.72,AED,2026-05-18 09:00:00,2026-05-10 09:00:00,CLOSED,SAP_ARIBA,2026-04-29 09:58:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000455,1,2026-04-29 11:00:00,SUP-003,SKU-0035,WH-MUM-03,478,144.85,AED,2026-05-14 11:00:00,2026-05-09 11:00:00,CLOSED,SAP_ARIBA,2026-04-29 13:08:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000456,1,1777523400,SUP-004,SKU-0055,WH-MUM-03,413,159.23,SGD,2026-05-29 10:00:00,2026-05-18 10:00:00,CLOSED,SAP_ARIBA,2026-04-30 12:28:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000457,1,2026-04-30 14:00:00,SUP-003, SKU-0096 ,WH-BLR-04,365,15.94,SGD,2026-05-15 14:00:00,2026-05-12 14:00:00,CLOSED,SAP_ARIBA,2026-04-30 15:40:00,2026-08-05 02:59:59,BATCH_202604_RAW_PURCHASE_ORDERS
PO-00000458,1,2026-05-01 11:00:00,SUP-006,SKU-0120,WH-LKO-01,335,22.15,USD,2026-05-18 11:00:00,2026-05-12 11:00:00,CLOSED,SAP_ARIBA,2026-05-01 12:13:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000459,1,2026-05-02 12:00:00,SUP-001,SKU-0039,WH-BLR-04,436,59.30,EUR,2026-05-18 12:00:00,2026-05-14 12:00:00,CLOSED,SAP_ARIBA,2026-05-02 14:31:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000460,1,2026-05-03 08:00:00,SUP-007,SKU-0060,WH-MUM-03,431,42.82,SGD,2026-05-19 08:00:00,2026-05-13 08:00:00,CLOSED,SAP_ARIBA,2026-05-03 08:45:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000461,1,2026-05-03 08:00:00,SUP-006,SKU-0071,WH-BLR-04,288,94.46,SGD,2026-05-16 08:00:00,2026-05-12 08:00:00,CLOSED,SAP_ARIBA,2026-05-03 10:55:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000462,1,2026-05-04 14:00:00,SUP-007,SKU-0093,WH-BLR-04,370,80.92,SGD,2026-05-28 14:00:00,2026-05-13 14:00:00,CLOSED,SAP_ARIBA,2026-05-04 16:45:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000463,1,2026-05-06 10:00:00,SUP-007,SKU-0093,WH-MUM-03,449,78.88,SGD,2026-06-04 10:00:00,2026-05-19 10:00:00,CLOSED,SAP_ARIBA,2026-05-06 10:10:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000464,1,2026-05-07 16:00:00,SUP-001,SKU-0038,WH-DEL-02,630,134.59,SGD,2026-05-28 16:00:00,2026-05-22 16:00:00,CLOSED,SAP_ARIBA,2026-05-07 16:33:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000465,1,2026-05-07 15:00:00,SUP-005,SKU-0068,WH-LKO-01,621,73.55,EUR,2026-05-31T15:00:00+05:30,2026-05-22 15:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-05-07 16:31:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000466,1,2026-05-07 13:00:00,SUP-007,SKU-0125,WH-MUM-03,269,65.45,EUR,2026-05-20T13:00:00+05:30,2026-05-17 13:00:00,CLOSED,SAP_ARIBA,2026-05-07 14:54:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000467,1,2026-05-07 12:00:00,SUP-002,SKU-0142,WH-DEL-02,436,14.32,SGD,2026-05-22 12:00:00,2026-05-19 12:00:00,CLOSED,SAP_ARIBA,2026-05-07 13:35:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
PO-00000468,1,2026-05-10 16:00:00,SUP-003,SKU-0073,WH-BLR-04,542,51.60,AED,2026-05-23 16:00:00,2026-05-20 16:00:00,CLOSED,SAP_ARIBA,2026-05-10 16:17:00,2026-08-05 02:59:59,BATCH_202605_RAW_PURCHASE_ORDERS
