shipment_id_raw,po_id_raw,tracking_id_raw,carrier_id_raw,supplier_handover_date_raw,ship_date_raw,expected_arrival_date_raw,destination_warehouse_id_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
SHP-00000404,PO-00000416,TRK-43415842,FedEx,2026-03-19 15:00:00,2026-03-19 15:00:00,2026-03-22 15:00:00,WH-BLR-04,SAP_TM,2026-03-19 16:35:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000405,PO-00000417,TRK-80853358,Local-Post,2026-03-24 10:00:00,2026-03-24 10:00:00,2026-03-29 10:00:00,WH-MUM-03,SAP_TM,2026-03-24 12:49:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000406,PO-00000418,TRK-71943898,Local-Post,2026-03-21 15:00:00,2026-03-21 15:00:00,2026-03-26 15:00:00,WH-BLR-04,SAP_TM,2026-03-21 17:20:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000407,PO-00000420, TRK-85838935 ,FedEx,2026-03-28 11:00:00,2026-03-28T11:00:00+05:30,2026-03-31T11:00:00Z,WH-MUM-03,SAP_TM,2026-03-28 13:17:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000408,PO-00000421,TRK-66002053,FedEx,2026-03-26 13:00:00,2026-03-26 13:00:00,2026-03-29 13:00:00,WH-BLR-04,SAP_TM,2026-03-26 14:10:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000409,PO-00000422,TRK-93836538,FedEx,2026-03-21 09:00:00,2026-03-21 09:00:00,2026-03-24 09:00:00,WH-LKO-01,SAP_TM,2026-03-21 10:29:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000410,PO-00000423,TRK-72839723,FedEx,2026-03-31 15:00:00,2026-03-31 15:00:00,2026-04-03 15:00:00,WH-BLR-04,SAP_TM,2026-03-31 16:22:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000411,PO-00000424,TRK-72400478,DHL Express,2026-03-22 08:00:00,2026-03-22 08:00:00,2026-03-24 08:00:00,WH-MUM-03,SAP_TM,2026-03-22 09:45:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000412,PO-00000425,TRK-29650584,Local-Post,2026-03-30 14:00:00,2026-03-30 14:00:00,2026-04-04 14:00:00,WH-BLR-04,SAP_TM,2026-03-30 15:33:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000413,PO-00000426,TRK-92570726,DHL Express,1775619000,2026-04-08 09:00:00,2026-04-10 09:00:00,WH-DEL-02,SAP_TM,2026-04-08 11:43:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000414,PO-00000427, TRK-99969736 ,DHL Express,2026-04-03 10:00:00,2026-04-03 10:00:00,2026-04-05 10:00:00,WH-BLR-04,SAP_TM,2026-04-03 11:59:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000415,PO-00000428,TRK-97128416,FedEx,2026-04-08 15:00:00,2026-04-08 15:00:00,2026-04-11T15:00:00+05:30,WH-MUM-03,SAP_TM,2026-04-08 16:43:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000416,PO-00000429,TRK-68228367,Local-Post,2026-04-24 16:00:00,2026-04-24 16:00:00,2026-04-29 16:00:00,WH-MUM-03,SAP_TM,2026-04-24 17:54:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000417,PO-00000430,TRK-85628004,Oceanic Freight,2026-04-15 08:00:00,2026-04-15 08:00:00,2026-04-24 08:00:00,WH-BLR-04,SAP_TM,2026-04-15 09:19:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000418,PO-00000431,TRK-46686244,FedEx,2026-04-19 16:00:00,2026-04-19 16:00:00,2026-04-22 16:00:00,WH-BLR-04,SAP_TM,2026-04-19 18:39:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000419,PO-00000432,TRK-97579999,DHL Express,2026-04-25 11:00:00,2026-04-25 11:00:00,2026-04-27 11:00:00,WH-BLR-04,SAP_TM,2026-04-25 13:02:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000420,PO-00000433,TRK-80078376,DHL Express,2026-04-23 12:00:00,23/04/2026,2026-04-25 12:00:00,WH-LKO-01,SAP_TM,2026-04-23 13:56:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000421,PO-00000434,TRK-76994951,Local-Post,2026-04-14 08:00:00,2026-04-14 08:00:00,46131,WH-MUM-03,SAP_TM,2026-04-14 08:07:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000422,PO-00000435,TRK-64774823,DHL Express,2026-04-24 08:00:00,04-24-2026,2026-04-26 08:00:00,WH-BLR-04,SAP_TM,2026-04-24 10:26:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000423,PO-00000436,TRK-95735904,FedEx,2026-04-18 12:00:00,2026-04-18T12:00:00+05:30,2026-04-21 12:00:00,WH-MUM-03,SAP_TM,2026-04-18 13:45:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000424,PO-00000437,TRK-33279863,DHL Express,2026-04-21 12:00:00,2026-04-21 12:00:00,2026-04-23 12:00:00,WH-BLR-04,SAP_TM,2026-04-21 12:43:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000425,PO-00000439,TRK-60927781,FedEx,2026-04-24 13:00:00,2026-04-24 13:00:00,2026-04-27 13:00:00,WH-BLR-04,SAP_TM,2026-04-24 14:32:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000426,PO-00000440,TRK-18486002,Oceanic Freight,2026-04-27 15:00:00,2026-04-27 15:00:00,2026-05-06 15:00:00,WH-BLR-04,SAP_TM,2026-04-27 17:16:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000427,PO-00000441,TRK-38041602,DHL Express,2026-04-25 16:00:00,2026-04-25T16:00:00+05:30,2026-04-27 16:00:00,WH-MUM-03,SAP_TM,2026-04-25 17:05:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000428,PO-00000443,TRK-81537746,FedEx,2026-04-26 13:00:00,2026-04-26 13:00:00,2026-04-29 13:00:00,WH-BLR-04,SAP_TM,2026-04-26 15:18:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000429,PO-00000444,TRK-13556830,FedEx,2026-04-27 08:00:00,2026-04-27 08:00:00,2026-04-30 08:00:00,WH-BLR-04,SAP_TM,2026-04-27 09:41:00,2026-08-05 02:59:59,BATCH_202604_RAW_INBOUND_SHIPMENTS
SHP-00000430,PO-00000445,TRK-12153297,FedEx,2026-05-01 09:00:00,2026-05-01 09:00:00,2026-05-04 09:00:00,WH-DEL-02,SAP_TM,2026-05-01 09:15:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000431,PO-00000446,TRK-99429019,FedEx,2026-05-03 13:00:00,2026-05-03 13:00:00,2026-05-06 13:00:00,WH-DEL-02,SAP_TM,2026-05-08 13:35:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000432,PO-00000447,TRK-39714948,Local-Post,2026-05-09 08:00:00,2026-05-09 08:00:00,14/05/2026,WH-MUM-03,SAP_TM,2026-05-09 08:35:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000433,PO-00000448,TRK-33529580,Local-Post,2026-05-01 12:00:00,2026-05-01 12:00:00,06/05/2026,WH-DEL-02,SAP_TM,2026-05-01 13:19:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000434,PO-00000449,TRK-52941218,Oceanic Freight,2026-05-02 10:00:00,2026-05-02 10:00:00,2026-05-11 10:00:00,WH-MUM-03,SAP_TM,2026-05-02 11:05:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000435,PO-00000450,TRK-86403812,FedEx,2026-05-07 10:00:00,2026-05-07 10:00:00,2026-05-10 10:00:00,WH-MUM-03,SAP_TM,2026-05-09 10:32:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000436,PO-00000451,TRK-85158897,FedEx,2026-05-10 09:00:00,2026-05-10 09:00:00,2026-05-13 09:00:00,WH-MUM-03,SAP_TM,2026-05-10 10:58:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000437,PO-00000452,TRK-54090065,Local-Post,2026-05-10 12:00:00,2026-05-10 12:00:00,2026-05-15 12:00:00,WH-DEL-02,SAP_TM,2026-05-10 14:26:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000438,PO-00000453,TRK-59226707,FedEx,2026-05-15 09:00:00,2026-05-15 09:00:00,2026-05-18 09:00:00,WH-MUM-03,SAP_TM,2026-05-15 10:48:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000439,PO-00000454,TRK-61946476,DHL Express,2026-05-16 09:00:00,2026-05-16 09:00:00,2026-05-18 09:00:00,WH-BLR-04,SAP_TM,2026-05-16 09:57:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000440,PO-00000455,TRK-98628886,Local-Post,2026-05-09T11:00:00+05:30,2026-05-09 11:00:00,2026-05-14 11:00:00,WH-MUM-03,SAP_TM,2026-05-09 12:09:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000441,PO-00000456,TRK-81409083,DHL Express,2026-05-27 10:00:00,2026-05-27 10:00:00,2026-05-29 10:00:00,WH-MUM-03,SAP_TM,2026-05-27 12:24:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000442,PO-00000457,TRK-49391737,FedEx,2026-05-12 14:00:00,2026-05-12 14:00:00,2026-05-15 14:00:00,WH-BLR-04,SAP_TM,2026-05-12 14:21:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000443,PO-00000458,TRK-69782578,Local-Post,2026-05-13 11:00:00,2026-05-13 11:00:00,2026-05-18 11:00:00,WH-LKO-01,SAP_TM,2026-05-13 11:05:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000444,PO-00000459,TRK-67746051,FedEx,2026-05-15 12:00:00,2026-05-15 12:00:00,18/05/2026,WH-BLR-04,SAP_TM,2026-05-15 13:50:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000445,PO-00000460,TRK-91305809,Local-Post,2026-05-14 08:00:00,2026-05-14 08:00:00,2026-05-19 08:00:00,WH-MUM-03,SAP_TM,2026-05-14 10:15:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000446,PO-00000461,TRK-48001633,FedEx,2026-05-13 08:00:00,2026-05-13 08:00:00,2026-05-16 08:00:00,WH-BLR-04,SAP_TM,2026-05-13 08:38:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000447,PO-00000462,TRK-56629014,Oceanic Freight,2026-05-19 14:00:00,2026-05-19 14:00:00,2026-05-28 14:00:00,WH-BLR-04,SAP_TM,2026-05-19 15:27:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000448,PO-00000463,TRK-31721499,Local-Post,2026-05-30 10:00:00,2026-05-30 10:00:00,2026-06-04 10:00:00,WH-MUM-03,SAP_TM,2026-06-01 11:19:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000449,PO-00000464,TRK-42326789,Local-Post,2026-05-23 16:00:00,2026-05-23 16:00:00,2026-05-28 16:00:00,WH-DEL-02,SAP_TM,2026-05-23 16:56:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000450,PO-00000465,TRK-85483648,Oceanic Freight,2026-05-22 15:00:00,2026-05-22 15:00:00,2026-05-31 15:00:00,WH-LKO-01,SAP_TM,2026-05-22 15:05:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000451,PO-00000466,TRK-89683196,FedEx,2026-05-17 13:00:00,2026-05-17 13:00:00,2026-05-20 13:00:00,WH-MUM-03,SAP_TM,2026-05-17 15:22:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000452,PO-00000467,TRK-24558689,FedEx,2026-05-19 12:00:00,2026-05-19 12:00:00,2026-05-22 12:00:00,WH-DEL-02,SAP_TM,2026-05-19 12:37:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000453,PO-00000468,TRK-73849849,FedEx,2026-05-20 16:00:00,2026-05-20 16:00:00,2026-05-23T16:00:00Z,WH-BLR-04,SAP_TM,2026-05-20 17:18:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000454,PO-00000469,TRK-84769233,DHL Express,2026-05-23 12:00:00,2026-05-23 12:00:00,2026-05-25 12:00:00,WH-MUM-03,SAP_TM,2026-05-23 13:58:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000455,PO-00000470,TRK-28528769,DHL Express,2026-06-03 14:00:00,2026-06-03 14:00:00,2026-06-05 14:00:00,WH-MUM-03,SAP_TM,2026-06-03 15:17:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000456,PO-00000471,TRK-84793814,FedEx,2026-05-24 15:00:00,2026-05-24 15:00:00,2026-05-27 15:00:00, WH-MUM-03 ,SAP_TM,2026-05-24 16:44:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000457,PO-00000472,TRK-30859697,Local-Post,2026-05-30 12:00:00,2026-05-30 12:00:00,2026-06-04 12:00:00,WH-DEL-02,SAP_TM,2026-05-30 15:00:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000458,PO-00000473,trk-16502444,FedEx,2026-06-01 13:00:00,2026-06-01 13:00:00,2026-06-04 13:00:00,WH-DEL-02,SAP_TM,2026-06-01 15:46:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000459,PO-00000474,TRK-25694540,FedEx,2026-05-31 11:00:00,2026-05-31 11:00:00,2026-06-03 11:00:00,WH-BLR-04,SAP_TM,2026-05-31 12:28:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000460,PO-00000475,TRK-86961771,FedEx,2026-06-02 15:00:00,2026-06-02 15:00:00,2026-06-05 15:00:00,WH-DEL-02,SAP_TM,2026-06-02 17:26:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000461,PO-00000476,TRK-63352620,FedEx,2026-05-30 15:00:00,2026-05-30 15:00:00,2026-06-02 15:00:00,WH-DEL-02,SAP_TM,2026-05-30 17:17:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000462,PO-00000477,TRK-84069934,FedEx,2026-06-02 13:00:00,2026-06-02 13:00:00,2026-06-05T13:00:00Z,WH-DEL-02,SAP_TM,2026-06-02 14:14:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000463,PO-00000478,TRK-16879989,Local-Post,2026-05-29 08:00:00,2026-05-29 08:00:00,2026-06-03 08:00:00,WH-MUM-03,SAP_TM,2026-05-29 08:20:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000464,PO-00000479,TRK-98128718,Local-Post,2026-05-29 16:00:00,2026-05-29 16:00:00,2026-06-03 16:00:00,WH-DEL-02,SAP_TM,2026-05-29 17:11:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
shp-00000465,PO-00000480,TRK-99388730,DHL Express,2026-06-04 13:00:00,2026-06-04 13:00:00,2026-06-06 13:00:00,WH-MUM-03,SAP_TM,2026-06-04 16:00:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000466,PO-00000481,TRK-77166449,Local-Post,2026-06-04 14:00:00,2026-06-04 14:00:00,2026-06-09T14:00:00Z,WH-MUM-03,SAP_TM,2026-06-04 16:35:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000467,PO-00000482,TRK-34143514,FedEx,2026-05-31 14:00:00,2026-05-31 14:00:00,2026-06-03 14:00:00,WH-DEL-02,SAP_TM,2026-05-31 15:46:00,2026-08-05 02:59:59,BATCH_202605_RAW_INBOUND_SHIPMENTS
SHP-00000468,PO-00000483,TRK-79532285,DHL Express,2026-06-10 13:00:00,2026-06-10 13:00:00,2026-06-12 13:00:00,WH-BLR-04,SAP_TM,2026-06-10 15:54:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000469,PO-00000484,TRK-20994132,Oceanic Freight,2026-06-08 08:00:00,2026-06-08T08:00:00+05:30,2026-06-17 08:00:00,WH-LKO-01,SAP_TM,2026-06-08 09:11:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000470,PO-00000486,TRK-70523108,FedEx,2026-06-03 12:00:00,2026-06-03 12:00:00,2026-06-06 12:00:00,WH-BLR-04,SAP_TM,2026-06-03 13:58:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000471,PO-00000487,TRK-47539105,Oceanic Freight,2026-06-14 12:00:00,2026-06-14 12:00:00,2026-06-23 12:00:00,WH-MUM-03,SAP_TM,2026-06-14 14:09:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000472,PO-00000488,TRK-79108055,Oceanic Freight,2026-06-12 16:00:00,2026-06-12 16:00:00,2026-06-21 16:00:00,WH-MUM-03,SAP_TM,2026-06-12 18:27:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000473,PO-00000489,TRK-63951690,Local-Post,2026-06-22 16:00:00,2026-06-22 16:00:00,2026-06-27 16:00:00,WH-MUM-03,SAP_TM,2026-06-22 16:57:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000474,PO-00000490,TRK-91424194,FedEx,2026-06-10 15:00:00,2026-06-10 15:00:00,2026-06-13 15:00:00,WH-MUM-03,SAP_TM,2026-06-10 17:33:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000475,PO-00000491,TRK-81897245,FedEx,2026-06-12 16:00:00,2026-06-12 16:00:00,2026-06-15 16:00:00,WH-DEL-02,SAP_TM,2026-06-12 18:42:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000476,PO-00000492,TRK-22774321,DHL Express,2026-06-24 15:00:00,2026-06-24 15:00:00,2026-06-26 15:00:00,WH-BLR-04,SAP_TM,2026-06-24 17:50:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000477,PO-00000493,TRK-95131288,DHL Express,2026-06-23 12:00:00,2026-06-23 12:00:00,2026-06-25 12:00:00,WH-DEL-02,SAP_TM,2026-06-23 13:46:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000478,PO-00000494,TRK-31346315,FedEx,2026-06-23 09:00:00,2026-06-23 09:00:00,2026-06-26 09:00:00,WH-DEL-02,SAP_TM,2026-06-23 10:13:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000479,PO-00000495,TRK-30126916,DHL Express,2026-06-27 13:00:00,2026-06-27 13:00:00,2026-06-29 13:00:00,WH-DEL-02,SAP_TM,2026-06-27 14:02:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000480,PO-00000496,TRK-98462654,FedEx,2026-06-22 14:00:00,2026-06-22 14:00:00,2026-06-25 14:00:00,WH-MUM-03,SAP_TM,2026-06-22 14:06:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000481,PO-00000497,TRK-21873354,DHL Express,2026-06-26 08:00:00,2026-06-26 08:00:00,2026-06-28 08:00:00,WH-LKO-01,SAP_TM,2026-06-27 09:10:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000482,PO-00000498,TRK-39824410,Local-Post,2026-06-27 09:00:00,2026-06-27 09:00:00,2026-07-02 09:00:00,WH-DEL-02,SAP_TM,2026-06-27 10:58:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
shp-00000483,PO-00000499,TRK-90767434,DHL Express,06-27-2026,2026-06-27 16:00:00,2026-06-29 16:00:00,WH-BLR-04,SAP_TM,2026-06-27 17:05:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000484,PO-00000500,TRK-79564866,Oceanic Freight,2026-07-03 14:00:00,2026-07-03 14:00:00,2026-07-12 14:00:00,WH-LKO-01,SAP_TM,2026-07-03 14:46:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000485,PO-00000501,TRK-63551888,DHL Express,2026-06-29 09:00:00,2026-06-29 09:00:00,2026-07-01 09:00:00,WH-MUM-03,SAP_TM,2026-06-29 11:32:00,2026-08-05 02:59:59,BATCH_202606_RAW_INBOUND_SHIPMENTS
SHP-00000486,PO-00000502,TRK-52265920,Local-Post,2026-07-04 08:00:00,2026-07-04 08:00:00,2026-07-09 08:00:00,WH-DEL-02,SAP_TM,2026-07-04 10:24:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000487,PO-00000503,TRK-24993549,FedEx,2026-07-14 15:00:00,2026-07-14 15:00:00,2026-07-17 15:00:00,WH-MUM-03,SAP_TM,2026-07-14 16:44:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000488,PO-00000504,TRK-11016869,Local-Post,2026-07-08 10:00:00,2026-07-08 10:00:00,2026-07-13 10:00:00,WH-DEL-02,SAP_TM,2026-07-11 12:55:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000489,PO-00000505,TRK-14464135,DHL Express,2026-07-10 10:00:00,2026-07-10 10:00:00,2026-07-12 10:00:00,WH-LKO-01,SAP_TM,2026-07-10 11:34:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000490,PO-00000506,TRK-63240231,FedEx,2026-07-14 10:00:00,2026-07-14 10:00:00,2026-07-17 10:00:00,WH-DEL-02,SAP_TM,2026-07-14 12:30:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000491,PO-00000507,TRK-84488542,DHL Express,2026-07-15 08:00:00,2026-07-15 08:00:00,2026-07-17 08:00:00,WH-BLR-04,SAP_TM,2026-07-15 08:14:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000492,PO-00000508,TRK-63395166,Oceanic Freight,2026-07-22 14:00:00,2026-07-22 14:00:00,2026-07-31 14:00:00,WH-MUM-03,SAP_TM,2026-07-26 14:50:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000493,PO-00000509,TRK-39046400,FedEx,2026-07-17 08:00:00,2026-07-17T08:00:00Z,2026-07-20 08:00:00,WH-LKO-01,SAP_TM,2026-07-17 08:04:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000494,PO-00000510,TRK-31924411,Oceanic Freight,2026-07-15 14:00:00,15/07/2026,2026-07-24 14:00:00,WH-LKO-01,SAP_TM,2026-07-15 16:54:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000495, PO-00000511 ,TRK-23151052,DHL Express,2026-07-09 11:00:00,2026-07-09 11:00:00,2026-07-11 11:00:00,WH-DEL-02,SAP_TM,2026-07-09 11:00:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
SHP-00000496,PO-00000512,TRK-25350342,FedEx,46224,2026-07-21 10:00:00,2026-07-24 10:00:00,WH-BLR-04,SAP_TM,2026-07-21 12:17:00,2026-08-05 02:59:59,BATCH_202607_RAW_INBOUND_SHIPMENTS
