movement_id_raw,movement_timestamp_raw,sku_id_raw,from_warehouse_id_raw,to_warehouse_id_raw,movement_type_raw,quantity_raw,reference_id_raw,transfer_id_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
MOV-00000116,2025-01-01 00:00:00,SKU-0035,,WH-DEL-02,OPENING_BALANCE,185,,,BLUEYONDER_WMS,2025-01-01 02:02:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000117,2025-01-01 00:00:00,SKU-0035,,WH-MUM-03,OPENING_BALANCE,480,,,BLUEYONDER_WMS,2025-01-01 01:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000118,2025-01-01 00:00:00,SKU-0035,,WH-BLR-04,OPENING_BALANCE,361,,,BLUEYONDER_WMS,2025-01-01 00:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000119,2025-01-01 00:00:00,SKU-0036,,WH-LKO-01,OPENING_BALANCE,266,,,BLUEYONDER_WMS,2025-01-01 01:47:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000120,2025-01-01 00:00:00,SKU-0036,,WH-DEL-02,OPENING_BALANCE,568,,,BLUEYONDER_WMS,2025-01-01 01:21:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000121,2025-01-01 00:00:00,SKU-0036,,WH-MUM-03,OPENING_BALANCE,473,,,BLUEYONDER_WMS,2025-01-01 01:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000122,2025-01-01 00:00:00,SKU-0037,,WH-LKO-01,OPENING_BALANCE,363,,,BLUEYONDER_WMS,2025-01-01 02:40:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000123,2025-01-01 00:00:00,SKU-0037,,WH-MUM-03,OPENING_BALANCE,565,,,BLUEYONDER_WMS,2025-01-01 02:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000124,2025-01-01 00:00:00,SKU-0037,,WH-BLR-04,OPENING_BALANCE,337,,,BLUEYONDER_WMS,2025-01-01 00:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000125,2025-01-01 00:00:00,SKU-0038,,WH-LKO-01,OPENING_BALANCE,342,,,BLUEYONDER_WMS,2025-01-01 01:09:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000126,2025-01-01 00:00:00,SKU-0038,,WH-DEL-02,OPENING_BALANCE,415,,,BLUEYONDER_WMS,2025-01-01 00:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000127,2025-01-01 00:00:00,SKU-0038,,WH-MUM-03,OPENING_BALANCE,230,,,BLUEYONDER_WMS,2025-01-01 01:32:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000128,2025-01-01 00:00:00,SKU-0038,,WH-BLR-04,OPENING_BALANCE,248,,,BLUEYONDER_WMS,2025-01-01 00:07:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000129,2025-01-01 00:00:00,SKU-0039,,WH-DEL-02,OPENING_BALANCE,623,,,BLUEYONDER_WMS,2025-01-01 02:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000130,2025-01-01 00:00:00,SKU-0039,,WH-MUM-03,OPENING_BALANCE,285,,,BLUEYONDER_WMS,2025-01-01 02:07:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000131,2025-01-01 00:00:00,SKU-0039,,WH-BLR-04,OPENING_BALANCE,379,  ,,BLUEYONDER_WMS,2025-01-01 01:42:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000132,2025-01-01T00:00:00+05:30,SKU-0040,,WH-LKO-01,OPENING_BALANCE,553,,,BLUEYONDER_WMS,2025-01-01 01:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000133,2025-01-01 00:00:00,SKU-0040,,WH-DEL-02,OPENING_BALANCE,569,,,BLUEYONDER_WMS,2025-01-01 01:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000134,01-01-2025,SKU-0040,,WH-MUM-03,OPENING_BALANCE,180,,,BLUEYONDER_WMS,2025-01-01 01:56:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000135,2025-01-01 00:00:00,SKU-0040,,WH-BLR-04,OPENING_BALANCE,374,,,BLUEYONDER_WMS,2025-01-01 02:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000136,2025-01-01 00:00:00,SKU-0041,,WH-LKO-01,OPENING_BALANCE,599,,,BLUEYONDER_WMS,2025-01-01 02:47:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000137,2025-01-01 00:00:00,SKU-0041,,WH-DEL-02,OPENING_BALANCE,624,,,BLUEYONDER_WMS,2025-01-01 01:31:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000138,2025-01-01 00:00:00,SKU-0041,,WH-MUM-03,OPENING_BALANCE,350,,,BLUEYONDER_WMS,2025-01-01 02:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000139,2025-01-01 00:00:00,SKU-0041,,WH-BLR-04,OPENING_BALANCE,622,,,BLUEYONDER_WMS,2025-01-01 02:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000140,2025-01-01 00:00:00,SKU-0042,,WH-LKO-01,OPENING_BALANCE,414,,,BLUEYONDER_WMS,2025-01-01 02:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000141,2025-01-01 00:00:00,SKU-0042,,WH-DEL-02,OPENING_BALANCE,530,,,BLUEYONDER_WMS,2025-01-01 02:48:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000142,2025-01-01 00:00:00,SKU-0042,,WH-BLR-04,OPENING_BALANCE,383,,,BLUEYONDER_WMS,2025-01-01 01:43:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000143,2025-01-01 00:00:00,SKU-0043,,WH-LKO-01,OPENING_BALANCE,592,,,BLUEYONDER_WMS,2025-01-01 02:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000144,2025-01-01 00:00:00,SKU-0043,,WH-DEL-02,OPENING_BALANCE,251,,,BLUEYONDER_WMS,2025-01-01 01:04:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000145,2025-01-01 00:00:00,SKU-0043,,WH-MUM-03,OPENING_BALANCE,543,,,BLUEYONDER_WMS,2025-01-01 02:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000146,2025-01-01 00:00:00,SKU-0043,,WH-BLR-04,OPENING_BALANCE,481,,,BLUEYONDER_WMS,2025-01-01 00:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000147,2025-01-01 00:00:00,SKU-0044,,WH-DEL-02,OPENING_BALANCE,522,,,BLUEYONDER_WMS,2025-01-01 00:48:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000148,2025-01-01 00:00:00,SKU-0044,,WH-MUM-03,OPENING_BALANCE,265,,,BLUEYONDER_WMS,2025-01-01 01:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000149,2025-01-01 00:00:00,SKU-0045,,WH-LKO-01,OPENING_BALANCE,199,,,BLUEYONDER_WMS,2025-01-01 01:01:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000150,2025-01-01 00:00:00,SKU-0045,,WH-DEL-02,OPENING_BALANCE,560,,,BLUEYONDER_WMS,2025-01-01 01:01:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000151,2025-01-01 00:00:00,SKU-0045,,WH-MUM-03,OPENING_BALANCE,535,,,BLUEYONDER_WMS,2025-01-01 01:24:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000152,2025-01-01T00:00:00+05:30,SKU-0045,,WH-BLR-04,OPENING_BALANCE,508,,,BLUEYONDER_WMS,2025-01-01 02:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000153,2025-01-01 00:00:00,SKU-0046,,WH-LKO-01,OPENING_BALANCE,235,,,BLUEYONDER_WMS,2025-01-01 01:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000154,2025-01-01 00:00:00,SKU-0046,,WH-DEL-02,OPENING_BALANCE,245,,,BLUEYONDER_WMS,2025-01-01 02:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000155,2025-01-01 00:00:00,SKU-0046,,WH-MUM-03,OPENING_BALANCE,273,,,BLUEYONDER_WMS,2025-01-01 03:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000156,2025-01-01 00:00:00,SKU-0046,,WH-BLR-04,OPENING_BALANCE,449,,,BLUEYONDER_WMS,2025-01-01 01:18:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000157,01/01/2025,SKU-0047,,WH-LKO-01,OPENING_BALANCE,266,,,BLUEYONDER_WMS,2025-01-01 01:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000158,2025-01-01 00:00:00,SKU-0047,,WH-DEL-02,OPENING_BALANCE,251,,,BLUEYONDER_WMS,2025-01-01 02:52:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000159,2025-01-01 00:00:00,SKU-0047,,WH-MUM-03,OPENING_BALANCE,243,,,BLUEYONDER_WMS,2025-01-01 01:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000160,2025-01-01 00:00:00,SKU-0047,,WH-BLR-04,OPENING_BALANCE,629,,,BLUEYONDER_WMS,2025-01-01 01:02:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000161,2025-01-01 00:00:00,SKU-0048,,WH-LKO-01,OPENING_BALANCE,222,,,BLUEYONDER_WMS,2025-01-01 00:15:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000162,2025-01-01 00:00:00,SKU-0048,,WH-DEL-02,OPENING_BALANCE,215,,,BLUEYONDER_WMS,2025-01-01 00:47:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000163,2025-01-01 00:00:00,SKU-0048,,WH-MUM-03,OPENING_BALANCE,525,,,BLUEYONDER_WMS,2025-01-01 02:19:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000164,2025-01-01 00:00:00,SKU-0048,,WH-BLR-04,OPENING_BALANCE,370,,,BLUEYONDER_WMS,2025-01-01 02:10:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000165,2025-01-01 00:00:00,SKU-0049,,WH-LKO-01,OPENING_BALANCE,496,,,BLUEYONDER_WMS,2025-01-01 01:19:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000166,2025-01-01 00:00:00,SKU-0049,,WH-DEL-02,OPENING_BALANCE,480,,,BLUEYONDER_WMS,2025-01-01 01:59:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000167,2025-01-01 00:00:00,SKU-0049,,WH-MUM-03,OPENING_BALANCE,454,,,BLUEYONDER_WMS,2025-01-01 02:37:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000168,2025-01-01 00:00:00,SKU-0050,,WH-LKO-01,OPENING_BALANCE,231,,,BLUEYONDER_WMS,2025-01-01 02:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000169,2025-01-01T00:00:00Z,SKU-0050,,WH-DEL-02,OPENING_BALANCE,235,,,BLUEYONDER_WMS,2025-01-01 02:24:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000170,2025-01-01 00:00:00,SKU-0050,,WH-MUM-03,OPENING_BALANCE,562,,,BLUEYONDER_WMS,2025-01-01 02:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000171,2025-01-01 00:00:00,SKU-0050,,WH-BLR-04,OPENING_BALANCE,193,,,BLUEYONDER_WMS,2025-01-01 00:36:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000172,2025-01-01 00:00:00,SKU-0051,,WH-LKO-01,OPENING_BALANCE,515,,,BLUEYONDER_WMS,2025-01-01 00:11:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000173,2025-01-01 00:00:00,SKU-0051,,WH-DEL-02,OPENING_BALANCE,261,  ,,BLUEYONDER_WMS,2025-01-01 01:35:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000174,2025-01-01 00:00:00,SKU-0051,,WH-MUM-03,OPENING_BALANCE,378,,,BLUEYONDER_WMS,2025-01-01 01:17:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000175,2025-01-01 00:00:00,SKU-0051,,WH-BLR-04,OPENING_BALANCE,328,,,BLUEYONDER_WMS,2025-01-01 01:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000176,2025-01-01 00:00:00,SKU-0052,,WH-LKO-01,OPENING_BALANCE,371,,,BLUEYONDER_WMS,2025-01-01 00:30:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000177,2025-01-01 00:00:00,SKU-0052,,WH-DEL-02,OPENING_BALANCE,224,,,BLUEYONDER_WMS,2025-01-01 01:16:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000178,2025-01-01 00:00:00,SKU-0052,,WH-MUM-03,OPENING_BALANCE,519,,,BLUEYONDER_WMS,2025-01-01 00:31:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000179,2025-01-01 00:00:00,SKU-0052,,WH-BLR-04,OPENING_BALANCE,248,,,BLUEYONDER_WMS,2025-01-01 02:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000180,2025-01-01 00:00:00,SKU-0053,,WH-DEL-02,OPENING_BALANCE,335,,,BLUEYONDER_WMS,2025-01-01 01:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000181,2025-01-01 00:00:00,SKU-0053,,WH-MUM-03,OPENING_BALANCE,516,,,BLUEYONDER_WMS,2025-01-01 01:51:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000182,2025-01-01 00:00:00,SKU-0053,,WH-BLR-04,OPENING_BALANCE,362,,,BLUEYONDER_WMS,2025-01-01 01:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000183,2025-01-01 00:00:00,SKU-0054,,WH-LKO-01,OPENING_BALANCE,461,,,BLUEYONDER_WMS,2025-01-01 01:59:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000184,2025-01-01 00:00:00,SKU-0054,,WH-DEL-02,OPENING_BALANCE,486,,,BLUEYONDER_WMS,2025-01-01 02:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000185,2025-01-01 00:00:00,SKU-0054,,WH-MUM-03,OPENING_BALANCE,542,,,BLUEYONDER_WMS,2025-01-01 00:02:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
 MOV-00000186 ,2025-01-01 00:00:00,SKU-0054,,WH-BLR-04,OPENING_BALANCE,242,,,BLUEYONDER_WMS,2025-01-01 01:40:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000187,2025-01-01 00:00:00,SKU-0055,,WH-DEL-02,OPENING_BALANCE,405,,,BLUEYONDER_WMS,2025-01-01 01:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000188,2025-01-01 00:00:00, SKU-0055 ,,WH-MUM-03,OPENING_BALANCE,519,,,BLUEYONDER_WMS,2025-01-01 01:42:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000189,2025-01-01 00:00:00,SKU-0055,,WH-BLR-04,OPENING_BALANCE,511,,,BLUEYONDER_WMS,2025-01-01 01:24:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000190,2025-01-01 00:00:00,SKU-0056,N/A,WH-LKO-01,OPENING_BALANCE,558,,,BLUEYONDER_WMS,2025-01-01 01:33:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000191,2025-01-01 00:00:00,SKU-0056,,WH-DEL-02,OPENING_BALANCE,634,,,BLUEYONDER_WMS,2025-01-01 02:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000192,2025-01-01 00:00:00,SKU-0056,,WH-MUM-03,OPENING_BALANCE,612,,,BLUEYONDER_WMS,2025-01-01 02:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000193,2025-01-01 00:00:00,SKU-0056,,WH-BLR-04,OPENING_BALANCE,246,,,BLUEYONDER_WMS,2025-01-01 01:20:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000194,2025-01-01 00:00:00,SKU-0057,,WH-LKO-01,OPENING_BALANCE,208,,,BLUEYONDER_WMS,2025-01-01 01:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000195,2025-01-01 00:00:00,SKU-0057,,WH-DEL-02,OPENING_BALANCE,245,,,BLUEYONDER_WMS,2025-01-01 01:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000196,2025-01-01 00:00:00,SKU-0057,,WH-MUM-03,OPENING_BALANCE,183,,,BLUEYONDER_WMS,2025-01-01 00:59:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000197,2025-01-01 00:00:00,SKU-0057,,WH-BLR-04,OPENING_BALANCE,527,,,BLUEYONDER_WMS,2025-01-01 02:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000198,2025-01-01 00:00:00,SKU-0058,,WH-DEL-02,OPENING_BALANCE,182,,,BLUEYONDER_WMS,2025-01-01 00:21:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000199,2025-01-01 00:00:00,SKU-0058,,WH-MUM-03,OPENING_BALANCE,316,,,BLUEYONDER_WMS,2025-01-01 01:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000200,2025-01-01 00:00:00,SKU-0058,, WH-BLR-04 ,OPENING_BALANCE,469,,,BLUEYONDER_WMS,2025-01-01 00:35:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000201,2025-01-01 00:00:00,SKU-0059,,WH-DEL-02,OPENING_BALANCE,180,  ,,BLUEYONDER_WMS,2025-01-01 00:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000202,2025-01-01 00:00:00,SKU-0059,,WH-MUM-03,OPENING_BALANCE,602,,,BLUEYONDER_WMS,2025-01-01 00:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000203,2025-01-01 00:00:00,SKU-0060,,WH-LKO-01,OPENING_BALANCE,293,,,BLUEYONDER_WMS,2025-01-01 01:13:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000204,2025-01-01 00:00:00,SKU-0060,,WH-DEL-02,OPENING_BALANCE,432,,,BLUEYONDER_WMS,2025-01-01 02:09:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000205,2025-01-01 00:00:00,SKU-0060,,WH-MUM-03,OPENING_BALANCE,412,,,BLUEYONDER_WMS,2025-01-01 00:19:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000206,2025-01-01 00:00:00,SKU-0060,,WH-BLR-04,OPENING_BALANCE,215,,,BLUEYONDER_WMS,2025-01-01 02:34:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000207,2025-01-01 00:00:00,SKU-0061,,WH-LKO-01,OPENING_BALANCE,360,,,BLUEYONDER_WMS,2025-01-01 00:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000208,2025-01-01 00:00:00,SKU-0061,,WH-DEL-02,OPENING_BALANCE,256,,,BLUEYONDER_WMS,2025-01-01 03:00:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000209,2025-01-01 00:00:00,SKU-0061,,WH-BLR-04,OPENING_BALANCE,536,,,BLUEYONDER_WMS,2025-01-01 00:19:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000210,2025-01-01 00:00:00,SKU-0062,,WH-LKO-01,OPENING_BALANCE,257,,,BLUEYONDER_WMS,2025-01-01 00:43:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000211,2025-01-01 00:00:00,SKU-0062,,WH-DEL-02,OPENING_BALANCE,525,,,BLUEYONDER_WMS,2025-01-01 00:39:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000212,2025-01-01 00:00:00,SKU-0062,,WH-BLR-04,OPENING_BALANCE,396,,,BLUEYONDER_WMS,2025-01-01 00:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000213,2025-01-01 00:00:00,SKU-0063,,WH-LKO-01,OPENING_BALANCE,345,,,BLUEYONDER_WMS,2025-01-01 02:32:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000214,2025-01-01 00:00:00,SKU-0063,,WH-MUM-03,OPENING_BALANCE,456,,,BLUEYONDER_WMS,2025-01-01 00:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000215,01-01-2025,SKU-0063,,WH-BLR-04,OPENING_BALANCE,524,,,BLUEYONDER_WMS,2025-01-01 01:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000216,2025-01-01 00:00:00,SKU-0064,,WH-LKO-01,OPENING_BALANCE,555,,,BLUEYONDER_WMS,2025-01-01 02:56:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000217,45658,SKU-0064,,WH-DEL-02,OPENING_BALANCE,428,,,BLUEYONDER_WMS,2025-01-01 01:55:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000218,2025-01-01 00:00:00,SKU-0064,,WH-MUM-03,OPENING_BALANCE,370,,,BLUEYONDER_WMS,2025-01-01 00:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000219,2025-01-01 00:00:00,SKU-0064,,WH-BLR-04,OPENING_BALANCE,298,,,BLUEYONDER_WMS,2025-01-01 02:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000220,2025-01-01 00:00:00,SKU-0065,,WH-LKO-01,OPENING_BALANCE,374,,,BLUEYONDER_WMS,2025-01-01 01:40:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000221,2025-01-01 00:00:00,SKU-0065,,WH-DEL-02,OPENING_BALANCE,477,,,BLUEYONDER_WMS,2025-01-01 01:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000222,2025-01-01 00:00:00,SKU-0065,,WH-MUM-03,OPENING_BALANCE,183,,,BLUEYONDER_WMS,2025-01-01 01:09:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000223,2025-01-01 00:00:00,SKU-0066,,WH-LKO-01,OPENING_BALANCE,578,,,BLUEYONDER_WMS,2025-01-01 00:02:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000224,2025-01-01 00:00:00,SKU-0066,,WH-DEL-02,OPENING_BALANCE,412,,,BLUEYONDER_WMS,2025-01-01 02:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000225,2025-01-01 00:00:00,SKU-0066,,WH-MUM-03,OPENING_BALANCE,604,,,BLUEYONDER_WMS,2025-01-01 01:26:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000226,2025-01-01 00:00:00,SKU-0066,,WH-BLR-04,OPENING_BALANCE,251,,,BLUEYONDER_WMS,2025-01-01 01:06:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000227,2025-01-01 00:00:00,SKU-0067,,WH-LKO-01,OPENING_BALANCE,261,,,BLUEYONDER_WMS,2025-01-05 01:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000228,2025-01-01 00:00:00,SKU-0067,,WH-DEL-02, OPENING_BALANCE ,567,,,BLUEYONDER_WMS,2025-01-01 02:01:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000229,2025-01-01T00:00:00Z,SKU-0067,,WH-MUM-03,OPENING_BALANCE,327,,,BLUEYONDER_WMS,2025-01-01 02:20:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
MOV-00000230,2025-01-01 00:00:00,SKU-0067,,WH-BLR-04,OPENING_BALANCE,307,,,BLUEYONDER_WMS,2025-01-01 00:06:00,2026-08-05 02:59:59,BATCH_202501_RAW_INVENTORY_MOVEMENTS
